flag_id,date,category,severity,action,reviewer_id,resolution_hrs,ml_score,coordinated_flag,attack_id
F002408,2024-01-07,hate_speech,medium,downrank,REV003,45.4,0.8399,False,
F002409,2024-01-07,spam,high,human_review,REV003,1.1,0.8118,False,
F002410,2024-01-07,spam,medium,downrank,REV017,19.2,0.8429,False,
F002411,2024-01-07,spam,low,allow,REV016,101.3,0.8347,False,
F002412,2024-01-07,spam,low,allow,REV007,98.4,0.8633,False,
F002413,2024-01-07,spam,low,allow,REV005,64.1,0.878,False,
F002414,2024-01-07,spam,medium,human_review,REV018,12.7,0.8643,False,
F002415,2024-01-07,spam,medium,human_review,REV010,5.0,0.9385,False,
F002416,2024-01-07,spam,low,allow,REV018,171.7,0.8412,False,
F002417,2024-01-07,spam,low,downrank,REV001,92.1,0.8725,False,
F002418,2024-01-07,spam,medium,human_review,REV006,3.9,0.8521,False,
F002419,2024-01-07,spam,high,auto_block,REV011,14.4,0.8734,False,
F002420,2024-01-07,spam,medium,human_review,REV004,0.4,0.8488,False,
F002421,2024-01-07,spam,critical,auto_block,REV018,3.2,0.8205,False,
F002422,2024-01-07,spam,low,downrank,REV016,8.0,0.8563,False,
F002423,2024-01-07,spam,low,allow,REV005,84.0,0.8,False,
F002424,2024-01-07,spam,medium,human_review,REV018,0.4,0.8694,False,
F002425,2024-01-07,spam,low,downrank,REV015,12.3,0.8744,False,
F002426,2024-01-07,spam,medium,downrank,REV007,36.5,0.8827,False,
F002427,2024-01-07,spam,low,downrank,REV004,7.1,0.9127,False,
F002428,2024-01-07,spam,medium,human_review,REV009,47.0,0.8235,False,
F002429,2024-01-07,spam,medium,human_review,REV015,5.7,0.8246,False,
F002430,2024-01-07,spam,low,allow,REV002,23.2,0.8307,False,
F002431,2024-01-07,spam,low,allow,REV002,11.4,0.918,False,
F002432,2024-01-07,spam,low,downrank,REV002,11.1,0.8843,False,
F002433,2024-01-07,spam,low,allow,REV020,119.3,0.8831,False,
F002434,2024-01-07,spam,medium,downrank,REV012,8.9,0.9456,False,
F002435,2024-01-07,spam,low,allow,REV015,22.6,0.8596,False,
F002436,2024-01-07,spam,medium,human_review,REV005,11.2,0.846,False,
F002437,2024-01-07,spam,low,allow,REV014,75.6,0.8171,False,
F002438,2024-01-07,spam,medium,human_review,REV015,53.1,0.871,False,
F002439,2024-01-07,spam,medium,downrank,REV013,7.6,0.9002,False,
F002440,2024-01-07,spam,medium,human_review,REV010,25.4,0.829,False,
F002441,2024-01-07,spam,medium,human_review,REV013,12.1,0.8288,False,
F002442,2024-01-07,spam,medium,downrank,REV005,2.0,0.8365,False,
F002443,2024-01-07,spam,medium,downrank,REV005,8.4,0.8438,False,
F002444,2024-01-07,spam,medium,human_review,REV009,31.7,0.8352,False,
F002445,2024-01-07,spam,medium,human_review,REV010,115.0,0.8535,False,
F002446,2024-01-07,spam,medium,downrank,REV001,36.2,0.8656,False,
F002447,2024-01-07,spam,high,auto_block,REV005,24.2,0.9031,False,
F002448,2024-01-07,spam,high,auto_block,REV008,10.9,0.8847,False,
F002449,2024-01-07,spam,low,allow,REV013,20.3,0.9551,False,
F002450,2024-01-07,spam,low,allow,REV003,88.6,0.8441,False,
F002451,2024-01-07,spam,low,allow,REV003,55.4,0.8177,False,
F002452,2024-01-07,spam,high,human_review,REV018,7.8,0.8703,False,
F002453,2024-01-07,spam,low,downrank,REV016,57.1,0.8976,False,
F002454,2024-01-07,spam,medium,downrank,REV004,20.6,0.8317,False,
F002455,2024-01-07,spam,low,allow,REV017,28.8,0.9611,False,
F002456,2024-01-07,spam,medium,downrank,REV008,4.6,0.828,False,
F002457,2024-01-07,spam,medium,downrank,REV008,103.1,0.8759,False,
F002458,2024-01-07,spam,low,downrank,REV009,63.8,0.8743,False,
F002459,2024-01-07,spam,high,auto_block,REV009,5.9,0.8029,False,
F002460,2024-01-07,spam,medium,human_review,REV013,9.3,0.8438,False,
F002461,2024-01-07,spam,low,downrank,REV010,8.6,0.8332,False,
F002462,2024-01-07,spam,medium,downrank,REV002,12.4,0.9304,False,
F002463,2024-01-07,spam,low,downrank,REV013,2.6,0.8276,False,
F002464,2024-01-07,spam,low,downrank,REV012,119.5,0.8869,False,
F002465,2024-01-07,spam,low,downrank,REV018,29.1,0.8054,False,
F002466,2024-01-07,spam,low,allow,REV019,75.8,0.8556,False,
F002467,2024-01-07,spam,medium,downrank,REV011,13.7,0.8435,False,
F002468,2024-01-07,spam,low,downrank,REV017,18.6,0.8795,False,
F002469,2024-01-07,spam,low,allow,REV005,39.3,0.8869,False,
F002470,2024-01-07,spam,high,human_review,REV014,34.4,0.8178,False,
F002471,2024-01-07,spam,medium,downrank,REV013,12.2,0.878,False,
F002472,2024-01-07,spam,low,downrank,REV015,66.9,0.8727,False,
F002473,2024-01-07,spam,low,allow,REV006,63.6,0.9076,False,
F002474,2024-01-07,spam,medium,downrank,REV008,3.6,0.838,False,
F002475,2024-01-07,spam,high,auto_block,REV011,10.7,0.8292,False,
F002476,2024-01-07,spam,medium,human_review,REV003,32.6,0.8844,False,
F002477,2024-01-07,spam,medium,human_review,REV006,9.5,0.8243,False,
F002478,2024-01-07,spam,low,allow,REV019,118.9,0.8113,False,
F002479,2024-01-07,spam,low,allow,REV012,4.2,0.8479,False,
F002480,2024-01-07,spam,medium,human_review,REV018,40.0,0.8772,False,
F002481,2024-01-07,spam,low,downrank,REV003,11.8,0.8652,False,
F002482,2024-01-07,spam,medium,downrank,REV005,72.3,0.9357,False,
F002483,2024-01-07,spam,medium,downrank,REV001,21.0,0.8789,False,
F002484,2024-01-07,spam,low,allow,REV006,66.5,0.8374,False,
F002485,2024-01-07,spam,low,downrank,REV001,80.2,0.844,False,
F002486,2024-01-07,spam,low,downrank,REV008,22.4,0.9041,False,
F002487,2024-01-07,spam,medium,human_review,REV005,31.4,0.8776,False,
F002488,2024-01-07,spam,low,allow,REV001,47.4,0.8683,False,
F002489,2024-01-07,spam,low,downrank,REV017,83.1,0.933,False,
F002490,2024-01-07,spam,medium,human_review,REV010,13.0,0.8253,False,
F002491,2024-01-07,spam,high,human_review,REV015,10.5,0.7417,False,
F002492,2024-01-07,spam,medium,human_review,REV014,28.2,0.8522,False,
F002493,2024-01-07,spam,low,allow,REV013,35.3,0.8441,False,
F002494,2024-01-07,sexual_content,critical,auto_block,REV001,24.4,0.8274,False,
F002495,2024-01-07,sexual_content,low,downrank,REV017,27.0,0.7873,False,
F002496,2024-01-07,sexual_content,medium,human_review,REV006,40.8,0.8217,False,
F002497,2024-01-07,sexual_content,low,allow,REV004,5.1,0.8862,False,
F002498,2024-01-07,sexual_content,low,downrank,REV005,5.1,0.9255,False,
F002499,2024-01-07,sexual_content,critical,auto_block,REV016,7.6,0.8357,False,
F002500,2024-01-07,sexual_content,low,allow,REV012,129.9,0.7886,False,
F002501,2024-01-07,sexual_content,low,downrank,REV012,5.1,0.8771,False,
F002502,2024-01-07,sexual_content,low,downrank,REV012,25.9,0.9201,False,
F002503,2024-01-07,sexual_content,medium,human_review,REV010,14.7,0.8622,False,
F002504,2024-01-07,sexual_content,low,allow,REV019,170.2,0.8577,False,
F002505,2024-01-07,sexual_content,low,downrank,REV015,12.2,0.8564,False,
F002506,2024-01-07,sexual_content,medium,human_review,REV006,10.2,0.8119,False,
F002507,2024-01-07,sexual_content,low,allow,REV019,11.8,0.8257,False,
F002508,2024-01-07,sexual_content,low,allow,REV011,24.5,0.9676,False,
F002509,2024-01-07,sexual_content,medium,downrank,REV001,19.5,0.8208,False,
F002510,2024-01-07,sexual_content,low,allow,REV001,27.4,0.8489,False,
F002511,2024-01-07,sexual_content,high,human_review,REV014,11.1,0.8006,False,
F002512,2024-01-07,sexual_content,medium,human_review,REV010,2.9,0.8023,False,
F002513,2024-01-07,sexual_content,low,allow,REV016,60.3,0.7531,False,
F002514,2024-01-07,sexual_content,low,downrank,REV003,32.7,0.9255,False,
F002515,2024-01-07,sexual_content,high,auto_block,REV009,0.6,0.8379,False,
F002516,2024-01-07,sexual_content,high,human_review,REV008,13.7,0.8829,False,
F002517,2024-01-07,sexual_content,high,human_review,REV006,15.2,0.7325,False,
F002518,2024-01-07,sexual_content,high,human_review,REV005,16.6,0.8545,False,
F002519,2024-01-07,sexual_content,low,allow,REV020,27.9,0.759,False,
F002520,2024-01-07,sexual_content,low,downrank,REV014,40.0,0.8064,False,
F002521,2024-01-07,sexual_content,high,human_review,REV005,20.2,0.917,False,
F002522,2024-01-07,sexual_content,low,downrank,REV015,16.1,0.7909,False,
F002523,2024-01-07,sexual_content,medium,downrank,REV002,42.5,0.842,False,
F002524,2024-01-07,sexual_content,low,allow,REV004,4.3,0.8452,False,
F002525,2024-01-07,sexual_content,low,downrank,REV015,6.2,0.827,False,
F002526,2024-01-07,sexual_content,critical,human_review,REV009,3.4,0.762,False,
F002527,2024-01-07,sexual_content,medium,downrank,REV003,21.4,0.8091,False,
F002528,2024-01-07,sexual_content,critical,human_review,REV009,23.3,0.8732,False,
F002529,2024-01-07,sexual_content,high,human_review,REV003,0.6,0.8388,False,
F002530,2024-01-07,sexual_content,low,allow,REV008,9.0,0.8622,False,
F002531,2024-01-07,sexual_content,high,auto_block,REV020,2.0,0.8926,False,
F002532,2024-01-07,sexual_content,low,allow,REV014,35.1,0.841,False,
F002533,2024-01-07,sexual_content,low,downrank,REV013,97.1,0.8626,False,
F002534,2024-01-07,sexual_content,medium,human_review,REV003,23.0,0.8729,False,
F002535,2024-01-07,self_harm,low,allow,REV011,189.1,0.8799,False,
F002536,2024-01-07,self_harm,medium,downrank,REV013,45.0,0.8122,False,
F002537,2024-01-07,self_harm,low,downrank,REV007,69.2,0.8898,False,
F002538,2024-01-07,self_harm,medium,human_review,REV011,48.4,0.8577,False,
F002539,2024-01-07,self_harm,medium,downrank,REV012,6.7,0.8723,False,
F002540,2024-01-07,self_harm,low,allow,REV006,14.5,0.8714,False,
F002541,2024-01-07,self_harm,low,downrank,REV003,14.5,0.8187,False,
F002542,2024-01-07,self_harm,medium,human_review,REV020,13.4,0.909,False,
F002543,2024-01-07,self_harm,critical,auto_block,REV012,1.9,0.877,False,
F002544,2024-01-07,self_harm,medium,human_review,REV008,17.5,0.8719,False,
F002545,2024-01-07,self_harm,critical,auto_block,REV012,0.3,0.8568,False,
F002546,2024-01-07,self_harm,medium,human_review,REV013,13.0,0.8779,False,
F002547,2024-01-07,self_harm,low,allow,REV018,21.5,0.7786,False,
F002548,2024-01-07,self_harm,medium,human_review,REV017,7.5,0.8614,False,
F002549,2024-01-07,self_harm,low,allow,REV015,144.3,0.7349,False,
F002550,2024-01-07,self_harm,high,human_review,REV015,10.6,0.8159,False,
F002551,2024-01-07,self_harm,low,allow,REV018,21.3,0.828,False,
F002552,2024-01-07,self_harm,critical,auto_block,REV013,3.5,0.7917,False,
F002553,2024-01-07,self_harm,high,human_review,REV002,2.2,0.8345,False,
F002554,2024-01-07,self_harm,low,downrank,REV002,11.0,0.8321,False,
F002555,2024-01-07,self_harm,high,human_review,REV010,7.5,0.7546,False,
F002556,2024-01-07,self_harm,high,auto_block,REV010,10.4,0.8214,False,
F002557,2024-01-07,self_harm,medium,human_review,REV008,18.8,0.8421,False,
F002558,2024-01-07,self_harm,medium,downrank,REV015,58.2,0.877,False,
F002559,2024-01-07,self_harm,low,downrank,REV018,9.0,0.8137,False,
F002560,2024-01-07,fraud,high,auto_block,REV002,13.6,0.8459,False,
F002561,2024-01-07,fraud,low,allow,REV015,4.6,0.8148,False,
F002562,2024-01-07,fraud,medium,human_review,REV016,4.2,0.781,False,
F002563,2024-01-07,fraud,medium,human_review,REV010,1.5,0.7925,False,
F002564,2024-01-07,fraud,medium,human_review,REV016,24.7,0.8187,False,
F002565,2024-01-07,fraud,low,allow,REV015,78.3,0.8654,False,
F002566,2024-01-07,fraud,low,downrank,REV013,39.6,0.7835,False,
F002567,2024-01-07,fraud,medium,downrank,REV005,37.5,0.8808,False,
F002568,2024-01-07,fraud,medium,human_review,REV014,77.9,0.8932,False,
F002569,2024-01-07,fraud,low,downrank,REV017,33.7,0.8515,False,
F002570,2024-01-07,fraud,high,human_review,REV011,51.1,0.8507,False,
F002571,2024-01-07,fraud,low,downrank,REV016,4.1,0.9143,False,
F002572,2024-01-07,fraud,critical,auto_block,REV005,3.4,0.8355,False,
F002573,2024-01-07,fraud,low,allow,REV015,33.4,0.8398,False,
F002574,2024-01-07,fraud,high,human_review,REV014,29.4,0.8239,False,
F002575,2024-01-07,fraud,high,human_review,REV006,41.8,0.8331,False,
F002576,2024-01-07,fraud,medium,human_review,REV006,5.3,0.8317,False,
F002577,2024-01-07,fraud,high,auto_block,REV010,24.5,0.8704,False,
F002578,2024-01-07,fraud,low,downrank,REV003,15.6,0.8523,False,
F002579,2024-01-07,fraud,low,downrank,REV009,7.6,0.8705,False,
F002580,2024-01-07,fraud,low,allow,REV017,49.9,0.9085,False,
F002581,2024-01-07,fraud,medium,downrank,REV016,26.9,0.9074,False,
F002582,2024-01-07,fraud,low,downrank,REV008,34.0,0.9019,False,
F002583,2024-01-07,fraud,low,downrank,REV006,14.8,0.807,False,
F002584,2024-01-07,fraud,high,auto_block,REV014,0.6,0.8206,False,
F002585,2024-01-07,fraud,low,allow,REV019,153.0,0.8854,False,
F002586,2024-01-07,fraud,low,allow,REV018,206.4,0.9368,False,
F002587,2024-01-07,fraud,low,downrank,REV010,18.3,0.9331,False,
F002588,2024-01-07,fraud,medium,human_review,REV006,55.6,0.8921,False,
F002589,2024-01-07,fraud,medium,human_review,REV014,19.6,0.7878,False,
F002590,2024-01-07,fraud,medium,human_review,REV001,20.0,0.8853,False,
F002591,2024-01-07,fraud,low,allow,REV009,0.1,0.861,False,
F002592,2024-01-07,fraud,low,allow,REV016,62.4,0.8049,False,
F002593,2024-01-07,fraud,low,allow,REV016,102.8,0.922,False,
F002594,2024-01-07,fraud,medium,downrank,REV002,18.7,0.9108,False,
F002595,2024-01-07,fraud,medium,human_review,REV004,33.0,0.8756,False,
F002596,2024-01-07,fraud,low,downrank,REV009,27.3,0.8126,False,
F002597,2024-01-07,fraud,medium,downrank,REV004,9.9,0.9462,False,
F002598,2024-01-07,fraud,low,allow,REV003,13.5,0.8882,False,
F002599,2024-01-07,fraud,low,allow,REV017,34.2,0.8265,False,
F002600,2024-01-07,fraud,low,allow,REV016,134.2,0.8073,False,
F002601,2024-01-07,fraud,low,downrank,REV009,2.2,0.9068,False,
F002602,2024-01-07,fraud,high,human_review,REV013,27.8,0.8322,False,
F002603,2024-01-07,fraud,medium,human_review,REV013,55.5,0.8581,False,
F002604,2024-01-07,fraud,high,human_review,REV015,1.7,0.7141,False,
F002605,2024-01-07,fraud,medium,human_review,REV018,11.5,0.8027,False,
F002606,2024-01-07,fraud,low,downrank,REV016,46.6,0.8113,False,
F002607,2024-01-07,fraud,high,human_review,REV009,4.5,0.9134,False,
F002608,2024-01-07,fraud,medium,human_review,REV017,20.1,0.8507,False,
F002609,2024-01-07,fraud,low,allow,REV010,36.2,0.846,False,
F002610,2024-01-07,fraud,low,allow,REV013,21.5,0.8779,False,
F002611,2024-01-07,fraud,medium,human_review,REV007,1.6,0.799,False,
F002612,2024-01-07,fraud,low,allow,REV019,2.7,0.8763,False,
F002613,2024-01-07,fraud,medium,downrank,REV015,12.7,0.9244,False,
F002614,2024-01-07,fraud,medium,downrank,REV012,14.8,0.8156,False,
F002615,2024-01-07,fraud,low,allow,REV014,88.1,0.8492,False,
F002616,2024-01-07,fraud,medium,downrank,REV005,5.5,0.8613,False,
F002617,2024-01-07,fraud,medium,human_review,REV018,28.1,0.8827,False,
F002618,2024-01-07,fraud,medium,human_review,REV015,35.7,0.8313,False,
F002619,2024-01-07,fraud,medium,human_review,REV014,7.7,0.8554,False,
F002620,2024-01-07,fraud,critical,auto_block,REV009,12.1,0.8541,False,
F002621,2024-01-07,fraud,low,allow,REV008,0.4,0.8286,False,
F002622,2024-01-07,fraud,high,auto_block,REV010,13.7,0.7926,False,
F002623,2024-01-07,fraud,medium,downrank,REV006,1.6,0.9744,False,
F002624,2024-01-07,fraud,low,downrank,REV008,223.8,0.8485,False,
F002625,2024-01-07,fraud,medium,human_review,REV017,9.3,0.8598,False,
F002626,2024-01-07,fraud,low,allow,REV002,2.6,0.8451,False,
F002627,2024-01-07,fraud,low,downrank,REV001,19.5,0.7808,False,
F002628,2024-01-07,fraud,low,downrank,REV006,55.6,0.8831,False,
F002629,2024-01-07,fraud,low,allow,REV014,5.7,0.8662,False,
F002630,2024-01-07,fraud,low,allow,REV014,138.8,0.9074,False,
F002631,2024-01-07,fraud,low,downrank,REV012,22.6,0.9426,False,
F002632,2024-01-07,fraud,medium,downrank,REV003,62.9,0.8321,False,
F002633,2024-01-07,fraud,low,allow,REV012,19.4,0.9249,False,
F002634,2024-01-08,harassment,low,allow,REV002,11.1,0.8313,False,
F002635,2024-01-08,harassment,high,human_review,REV004,58.3,0.8334,False,
F002636,2024-01-08,harassment,low,downrank,REV019,85.4,0.9089,False,
F002637,2024-01-08,harassment,low,downrank,REV004,226.9,0.8627,False,
F002638,2024-01-08,harassment,low,allow,REV007,23.1,0.8388,False,
F002639,2024-01-08,harassment,low,allow,REV002,99.4,0.9037,False,
F002640,2024-01-08,harassment,high,human_review,REV001,2.3,0.8707,False,
F002641,2024-01-08,harassment,high,auto_block,REV017,6.8,0.884,False,
F002642,2024-01-08,harassment,medium,downrank,REV010,23.2,0.8682,False,
F002643,2024-01-08,harassment,low,downrank,REV012,44.1,0.8012,False,
F002644,2024-01-08,harassment,low,allow,REV011,147.0,0.8415,False,
F002645,2024-01-08,harassment,low,allow,REV019,45.5,0.7779,False,
F002646,2024-01-08,harassment,medium,human_review,REV006,15.8,0.8191,False,
F002647,2024-01-08,harassment,medium,human_review,REV002,3.4,0.9063,False,
F002648,2024-01-08,harassment,medium,downrank,REV016,56.6,0.7959,False,
F002649,2024-01-08,harassment,low,downrank,REV012,12.9,0.7675,False,
F002650,2024-01-08,harassment,high,human_review,REV004,13.0,0.7392,False,
F002651,2024-01-08,harassment,low,downrank,REV001,49.0,0.7984,False,
F002652,2024-01-08,harassment,low,allow,REV003,7.7,0.8344,False,
F002653,2024-01-08,harassment,low,downrank,REV013,104.1,0.8534,False,
F002654,2024-01-08,harassment,medium,downrank,REV017,2.9,0.7853,False,
F002655,2024-01-08,harassment,low,allow,REV007,44.2,0.8191,False,
F002656,2024-01-08,harassment,medium,downrank,REV008,49.4,0.8275,False,
F002657,2024-01-08,harassment,low,downrank,REV016,7.4,0.8601,False,
F002658,2024-01-08,harassment,high,human_review,REV005,4.9,0.9388,False,
F002659,2024-01-08,harassment,medium,human_review,REV015,14.5,0.8858,False,
F002660,2024-01-08,harassment,medium,downrank,REV002,24.7,0.9285,False,
F002661,2024-01-08,harassment,medium,downrank,REV005,3.7,0.8923,False,
F002662,2024-01-08,harassment,low,allow,REV016,21.5,0.8733,False,
F002663,2024-01-08,harassment,low,allow,REV013,11.9,0.8575,False,
F002664,2024-01-08,harassment,low,downrank,REV009,14.1,0.9951,False,
F002665,2024-01-08,harassment,high,human_review,REV007,2.9,0.9218,False,
F002666,2024-01-08,harassment,high,human_review,REV013,2.2,0.8779,False,
F002667,2024-01-08,harassment,low,allow,REV017,31.6,0.9161,False,
F002668,2024-01-08,harassment,high,human_review,REV016,3.2,0.9276,False,
F002669,2024-01-08,harassment,low,allow,REV017,32.4,0.8569,False,
F002670,2024-01-08,harassment,medium,human_review,REV017,70.4,0.8181,False,
F002671,2024-01-08,harassment,low,downrank,REV011,67.7,0.8651,False,
F002672,2024-01-08,harassment,medium,downrank,REV015,2.8,0.6811,False,
F002673,2024-01-08,harassment,low,allow,REV016,76.4,0.8497,False,
F002674,2024-01-08,harassment,low,allow,REV008,12.4,0.7978,False,
F002675,2024-01-08,harassment,low,allow,REV017,110.1,0.7977,False,
F002676,2024-01-08,harassment,medium,human_review,REV014,5.7,0.8279,False,
F002677,2024-01-08,harassment,critical,auto_block,REV013,10.3,0.8793,False,
F002678,2024-01-08,harassment,low,downrank,REV005,51.3,0.7983,False,
F002679,2024-01-08,harassment,medium,downrank,REV006,24.4,0.8405,False,
F002680,2024-01-08,harassment,critical,auto_block,REV016,0.7,0.8106,False,
F002681,2024-01-08,harassment,medium,downrank,REV010,9.2,0.8884,False,
F002682,2024-01-08,harassment,medium,human_review,REV001,15.0,0.831,False,
F002683,2024-01-08,harassment,medium,human_review,REV010,91.3,0.8769,False,
F002684,2024-01-08,harassment,medium,human_review,REV013,5.1,0.9266,False,
F002685,2024-01-08,harassment,medium,downrank,REV001,7.1,0.8798,False,
F002686,2024-01-08,harassment,high,human_review,REV002,25.0,0.9247,False,
F002687,2024-01-08,harassment,high,auto_block,REV018,4.7,0.7563,False,
F002688,2024-01-08,harassment,low,downrank,REV001,4.3,0.8901,False,
F002689,2024-01-08,harassment,medium,human_review,REV020,43.6,0.8056,False,
